2015009,04,07,14,17,21,25,14
2015008,04,07,10,16,20,22,3
2015007,01,07,09,17,20,33,8
2015006,01,10,11,29,31,33,13
2015005,07,10,16,17,18,32,15
2015004,02,14,15,16,23,24,10
2015003,10,15,20,23,24,31,15
2015002,07,15,16,25,28,32,5
2015001,01,07,09,16,20,23,6
2014152,08,13,15,20,21,25,12
2014151,04,05,08,11,21,27,8
2014150,03,08,14,22,24,32,9
2014149,07,09,10,15,19,33,1
2014148,01,02,05,12,15,16,13
2014147,06,07,22,26,31,32,10
2014146,01,06,13,20,29,32,1
2014145,10,12,13,23,26,29,11
2014144,03,05,06,09,10,27,14
2014143,03,12,18,20,25,09,16
2014142,06,21,22,23,25,28,13
2014141,08,09,11,16,21,24,10
2014140,06,10,11,14,17,33,6
2014139,01,14,15,20,25,29,11
2014138,04,06,13,29,31,33,13
2014137,03,06,09,11,25,29,9
2014136,03,16,19,27,31,32,10
2014135,02,04,11,13,25,33,1
2014134,05,16,22,23,26,28,2
2014133,13,14,16,23,30,31,13
2014132,05,06,14,15,18,33,8
2014131,05,17,21,22,28,32,14
2014130,01,02,10,24,30,33,10
2014129,05,08,09,20,28,32,2
2014128,05,07,08,17,18,24,14
2014127,02,10,12,21,23,27,12
2014126,06,11,16,17,22,27,1
2014125,10,11,15,26,31,32,6
2014124,02,17,20,24,31,33,4
2014123,01,06,11,17,28,33,5
2014122,06,09,11,16,20,29,11
2014121,01,02,13,22,28,30,9
2014120,01,07,12,16,23,28,4
2014119,06,13,17,20,26,29,9
2014118,05,07,15,18,26,30,3
2014117,05,10,17,25,28,29,4
2014116,09,10,14,15,19,29,16
2014115,01,09,10,11,13,32,3
2014114,02,07,23,30,32,33,10
2014113,12,14,28,31,32,33,7
2014112,01,15,16,21,24,30,3
2014111,02,08,17,20,22,28,2
2014110,01,08,11,13,19,30,6
2014109,02,05,11,15,19,28,2
2014108,03,08,09,20,23,28,2
2014107,11,14,17,22,25,27,16
2014106,09,14,17,18,21,25,15
2014105,14,16,17,19,27,32,4
2014104,02,06,12,19,27,28,13
2014103,03,08,09,10,18,33,4
2014102,14,16,21,24,28,31,13
2014101,16,18,20,23,24,32,7
2014100,01,06,09,10,14,16,11
2014099,01,05,10,11,13,32,14
2014098,02,13,17,20,29,31,7
2014097,07,13,24,25,27,32,15
2014096,12,14,17,19,22,24,8
2014095,05,06,08,14,22,31,8
2014094,01,10,18,20,23,29,1
2014093,02,08,09,10,20,29,5
2014092,03,13,18,19,22,26,7
2014091,01,05,12,19,27,29,14
2014090,05,09,11,19,24,32,13
2014089,04,06,14,17,27,30,9
2014088,03,06,11,14,16,29,15
2014087,06,18,22,23,32,33,6
2014086,02,04,10,12,14,30,8
2014085,01,02,11,19,23,29,8
2014084,01,06,09,10,13,25,8
2014083,05,06,19,21,23,33,12
2014082,02,04,20,25,26,29,11
2014081,08,14,22,24,27,29,10
2014080,05,14,16,17,25,30,7
2014079,02,07,16,22,27,28,2
2014078,02,03,05,06,09,17,7
2014077,08,09,12,15,19,22,10
2014076,06,10,12,17,18,33,11
2014075,03,09,11,22,27,29,6
2014074,01,03,06,13,30,31,12
2014073,01,12,16,20,30,33,2
2014072,01,03,07,13,19,32,16
2014071,02,04,12,17,22,25,14
2014070,01,07,09,19,28,29,7
2014069,05,12,17,19,25,30,11
2014068,04,12,13,22,27,29,16
2014067,01,06,07,17,18,23,6
2014066,02,05,15,17,18,21,16
2014065,03,04,05,08,10,22,6
2014064,02,09,15,16,29,32,14
2014063,03,08,17,21,22,31,16
2014062,06,09,15,24,25,26,9
2014061,02,14,17,27,28,31,8
2014060,03,05,14,18,25,33,6
2014059,05,08,12,13,23,25,13
2014058,02,03,12,13,14,25,11
2014057,02,04,12,18,23,31,8
2014056,01,11,18,20,28,29,1
2014055,02,09,14,19,21,30,4
2014054,01,04,05,11,29,30,14
2014053,14,17,19,22,26,31,2
2014052,09,13,15,28,30,33,8
2014051,10,16,19,21,23,24,13
2014050,03,17,23,25,26,32,13
2014049,06,07,16,17,23,32,6
2014048,06,09,16,17,24,25,16
2014047,08,10,11,12,19,29,15
2014046,02,10,11,17,18,22,10
2014045,02,04,09,11,19,22,15
2014044,04,09,21,27,28,33,12
2014043,02,05,09,14,24,33,9
2014042,12,15,20,25,28,33,14
2014041,07,11,16,18,21,22,2
2014040,03,04,06,11,12,15,8
2014039,03,11,15,19,20,31,7
2014038,04,07,22,23,24,33,16
2014037,06,13,14,24,25,30,7
2014036,01,07,08,09,11,22,3
2014035,07,08,09,17,32,33,6
2014034,01,03,04,08,25,31,6
2014033,05,13,23,28,32,33,12
2014032,01,02,14,22,29,33,7
2014031,04,10,16,17,21,27,14
2014030,12,18,19,23,24,30,10
2014029,02,07,14,16,21,29,14
2014028,06,16,21,27,30,32,5
2014027,08,10,14,16,30,31,1
2014026,01,02,05,06,11,23,14
2014025,01,05,10,14,16,30,16
2014024,08,10,16,20,23,30,9
2014023,07,09,13,17,21,22,10
2014022,04,06,07,10,21,26,16
2014021,08,10,15,17,22,29,12
2014020,09,14,17,23,24,25,15
2014019,02,10,15,19,20,21,7
2014018,13,17,18,21,30,33,15
2014017,04,06,07,14,25,26,10
2014016,02,03,07,13,21,24,8
2014015,02,11,19,30,32,33,9
2014014,04,09,19,22,25,29,15
2014013,05,09,13,15,17,21,13
2014012,01,08,11,19,21,24,8
20140 11,09,10,13,14,21,32,2
2014010,05,07,08,20,31,33,11
2014009,08,09,19,20,25,32,16
2014008,05,14,16,21,29,30,12
2014007,08,10,12,14,18,28,14
2014006,03,04,07,17,21,27,14
2014005,15,18,23,27,32,33,4
2014004,01,04,19,22,24,25,15
2014003,06,10,11,28,30,33,12
2014002,04,21,23,31,32,33,4
2014001,03,09,15,20,27,29,1
2013154,07,11,14,19,24,29,5
2013153,08,11,13,18,28,33,10
2013152,04,06,14,16,18,29,5
2013151,03,09,10,19,28,33,9
2013150,01,15,16,25,26,29,10
2013149,09,18,25,26,30,32,11
2013148,06,11,12,14,17,22,1
2013147,02,15,16,17,19,30,8
2013146,08,20,25,30,32,33,1
2013145,06,10,13,16,23,24,15
2013144,05,07,12,19,27,31,2
2013143,12,18,21,22,27,32,11
2013142,11,12,14,20,22,29,14
2013141,03,04,05,25,30,31,4
2013140,01,05,12,13,21,22,10
2013139,07,08,11,13,21,27,8
2013138,04,15,16,24,27,28,3
2013137,04,17,19,23,24,27,10
2013136,04,06,14,16,18,26,6
2013135,09,23,24,25,29,31,12
2013134,01,17,18,19,25,29,10
2013133,04,07,12,19,22,25,1
2013132,20,21,22,23,25,27,12
2013131,04,06,12,17,19,26,9
2013130,01,03,15,16,31,33,8
2013129,05,06,10,14,27,31,14
2013128,07,13,17,19,25,31,8
2013127,02,03,13,20,22,33,14
2013126,04,10,19,27,31,33,16
2013125,04,06,08,18,25,28,16
2013124,03,09,15,23,25,30,7
2013123,01,02,06,11,17,25,2
2013122,07,10,13,15,26,27,11
2013121,04,05,06,07,25,27,7
2013120,05,06,13,18,23,31,11
2013119,05,15,20,22,26,32,9
2013118,02,03,17,22,32,33,16
2013117,09,12,13,24,27,33,16
2013116,12,15,21,26,32,33,7
2013115,03,12,16,17,18,27,8
2013114,04,06,17,21,23,33,7
2013113,04,07,11,17,24,33,9
2013112,01,06,12,13,22,31,7
2013111,01,02,03,06,08,33,13
2013110,15,17,18,21,29,32,13
2013109,09,23,24,27,29,32,8
2013108,16,21,22,28,31,32,5
2013107,07,09,11,17,28,31,11
2013106,09,11,23,30,31,32,6
2013105,01,11,23,27,31,32,9
2013104,01,02,04,15,17,28,11
2013103,02,04,09,13,18,20,7
2013102,02,04,05,06,08,16,3
2013101,05,07,09,23,27,32,1
2013100,04,08,11,14,16,20,11
2013099,05,11,20,21,26,31,3
2013098,07,15,18,19,20,26,14
2013097,05,14,17,22,23,25,7
2013096,01,02,22,28,29,30,15
2013095,01,06,15,19,28,29,10
2013094,02,04,14,18,20,22,7
2013093,01,02,08,26,29,31,14
2013092,07,11,15,21,26,31,6
2013091,04,14,24,25,28,31,10
2013090,02,05,11,23,24,29,8
2013089,04,08,12,19,21,25,13
2013088,09,15,20,21,22,24,14
2013087,02,13,19,23,24,28,5
2013086,02,04,11,13,16,26,11
2013085,02,08,12,14,16,32,16
2013084,05,07,09,11,20,21,3
2013083,05,06,12,14,19,23,9
2013082,04,13,14,20,22,30,6
2013081,01,04,10,13,21,31,13
2013080,10,11,12,23,28,32,16
2013079,07,13,17,19,22,26,13
2013078,03,05,17,18,26,27,15
2013077,09,14,23,24,26,29,3
2013076,14,23,24,26,29,30,3
2013075,04,06,09,25,30,33,14
2013074,03,06,08,14,19,32,3
2013073,02,09,13,17,20,28,11
2013072,02,08,11,14,19,33,9
2013071,05,12,21,23,26,28,9
2013070,02,03,09,10,28,30,6
2013069,07,16,17,18,30,33,6
2013068,02,07,13,20,25,27,6
2013067,01,04,09,15,22,30,6
2013066,01,03,16,17,20,32,7
2013065,07,18,19,23,29,30,2
2013064,01,09,13,22,25,32,12
2013063,10,15,18,20,23,31,12
2013062,01,06,07,19,22,27,2
2013061,05,06,07,12,13,18,12
2013060,05,07,10,13,19,20,15
2013059,03,10,18,24,27,29,9
2013058,08,11,17,21,23,24,5
2013057,13,16,19,23,26,28,5
2013056,03,12,25,26,28,29,16
2013055,08,18,19,22,27,32,6
2013054,03,04,08,14,21,28,14
2013053,03,12,13,22,30,33,14
2013052,06,07,14,21,22,24,13
2013051,08,12,15,19,28,29,2
2013050,03,07,13,18,22,25,3
2013049,10,13,14,16,21,32,14
2013048,10,13,17,28,30,32,4
2013047,01,08,11,17,27,30,12
2013046,03,16,19,20,24,26,6
2013045,06,07,08,14,23,31,12
2013044,03,05,11,18,26,28,6
2013043,03,06,14,15,17,25,16
2013042,01,08,12,13,15,33,3
2013041,02,10,12,17,23,24,5
2013040,02,04,10,12,17,30,10
2013039,01,02,14,15,24,29,6
2013038,09,10,12,14,15,19,11
2013037,02,15,18,27,28,32,14
2013036,04,05,09,27,29,31,13
2013035,01,14,15,17,26,30,2
2013034,06,15,20,22,26,33,9
2013033,05,06,13,17,19,28,1
2013032,04,21,25,29,30,33,3
2013031,03,13,14,15,21,33,3
2013030,07,14,18,25,26,29,6
2013029,06,07,10,19,23,29,12
2013028,07,08,14,25,26,28,13
2013027,01,02,04,12,21,24,12
2013026,04,11,14,15,22,31,11
2013025,16,17,18,24,25,30,8
2013024,04,05,13,23,27,30,9
2013023,03,06,15,18,30,32,5
2013022,02,04,07,09,15,20,7
2013021,01,06,17,19,26,31,11
2013020,01,07,08,12,16,21,1
2013019,01,02,05,16,20,26,6
2013018,02,08,13,28,29,30,5
2013017,04,06,12,30,31,32,9
2013016,02,05,06,12,14,28,5
2013015,05,06,07,11,13,18,15
2013014,02,04,05,17,19,20,8
2013013,05,06,13,19,22,28,9
2013012,06,14,17,22,28,29,2
2013011,03,12,17,24,27,29,9
2013010,01,09,11,17,32,33,12
2013009,01,04,09,13,16,23,2
2013008,03,08,17,21,25,32,15
2013007,02,09,15,22,26,32,1
2013006,09,10,13,17,22,30,13
2013005,01,13,14,25,31,32,12
2013004,06,10,16,20,27,32,8
2013003,22,23,26,27,28,33,9
2013002,01,16,18,22,28,30,12
2013001,06,08,14,15,24,25,6
2012154,05,07,12,16,28,32,4
2012153,04,05,11,21,27,28,10
2012152,10,12,18,22,28,29,7
2012151,05,14,24,25,26,32,1
2012150,09,11,17,23,24,26,7
2012149,01,05,13,25,26,32,13
2012148,03,06,11,17,21,31,7
2012147,02,12,15,23,24,32,9
2012146,01,05,07,13,29,32,13
2012145,05,20,26,27,28,33,3
2012144,03,10,12,13,27,30,4
2012143,07,08,18,25,30,32,6
2012142,05,18,22,28,29,31,6
2012141,03,05,08,19,20,27,9
2012140,14,18,27,30,31,33,15
2012139,08,19,21,24,28,31,15
2012138,01,07,16,17,19,21,14
2012137,01,02,04,06,13,17,7
2012136,02,07,08,17,21,28,11
2012135,02,05,07,08,11,17,16
2012134,02,05,06,07,13,23,15
2012133,01,08,11,20,21,29,2
2012132,07,12,16,17,21,25,10
2012131,06,18,19,26,28,32,12
2012130,01,03,15,20,22,31,3
2012129,01,07,09,17,21,29,1
2012128,05,09,12,29,30,31,5
2012127,01,09,11,21,26,32,8
2012126,03,05,12,15,23,24,7
2012125,08,12,13,26,29,33,1
2012124,06,07,21,25,27,33,11
2012123,08,10,16,25,28,33,9
2012122,12,13,19,22,28,29,11
2012121,01,07,08,20,23,24,11
2012120,01,04,20,24,28,29,16
2012119,12,20,25,26,27,28,13
2012118,05,06,07,12,15,28,11
2012117,13,15,18,20,24,28,9
2012116,03,21,26,29,31,32,3
2012115,03,08,20,24,26,32,14
2012114,01,06,11,26,27,29,15
2012113,03,06,09,13,18,32,6
2012112,08,15,20,21,27,31,6
2012111,02,09,10,20,22,31,13
2012110,03,07,10,13,22,32,9
2012109,02,12,24,26,29,31,3
2012108,01,09,12,13,19,28,13
2012107,11,12,15,24,25,31,9
2012106,13,14,20,22,23,32,16
2012105,06,13,14,15,17,30,4
2012104,04,05,09,10,19,28,3
2012103,04,09,11,14,32,33,2
2012102,13,25,27,28,29,30,15
2012101,09,12,17,18,20,33,2
2012100,05,07,15,18,25,33,10
2012099,08,12,15,16,21,27,16
2012098,02,12,19,26,29,31,9
2012097,05,08,13,14,19,22,6
2012096,04,07,11,16,29,33,7
2012095,17,24,27,28,29,30,2
2012094,06,09,14,16,23,33,15
2012093,03,05,19,21,24,33,13
2012092,06,13,17,18,28,32,3
2012091,01,05,07,08,19,21,16
2012090,02,13,20,25,29,30,11
2012089,03,07,10,13,14,25,11
2012088,03,05,23,24,27,31,15
2012087,03,10,11,13,14,22,9
2012086,08,09,13,15,22,23,8
2012085,05,17,24,30,31,33,5
2012084,02,10,20,26,28,29,14
2012083,04,09,14,15,26,33,4
2012082,02,04,11,18,22,29,6
2012081,02,05,10,24,25,29,6
2012080,04,09,14,15,16,27,3
2012079,06,07,12,24,30,33,12
2012078,08,15,22,24,28,33,12
2012077,02,04,13,18,26,28,12
2012076,11,18,22,27,29,30,15
2012075,04,06,22,23,29,32,11
2012074,15,16,18,19,28,32,8
2012073,04,07,09,10,17,27,5
2012072,02,03,07,09,13,30,6
2012071,03,04,19,21,22,23,8
2012070,02,03,04,24,31,32,11
2012069,08,10,11,18,20,29,6
2012068,05,17,22,26,32,33,10
2012067,04,05,10,21,26,30,16
2012066,01,02,09,26,29,33,12
2012065,08,10,18,19,27,31,14
2012064,05,10,11,16,23,24,11
2012063,02,10,17,19,24,27,12
2012062,02,13,16,17,20,31,7
2012061,03,08,11,12,14,18,14
2012060,07,10,13,16,17,29,1
2012059,04,13,21,22,26,31,1
2012058,03,06,15,20,25,26,4
2012057,03,05,19,21,27,31,4
2012056,04,07,14,17,26,31,10
2012055,04,06,13,20,24,28,1
2012054,06,14,18,20,30,33,14
2012053,04,15,22,25,27,33,4
2012052,02,03,05,06,20,24,4
2012051,02,12,14,17,30,31,9
2012050,07,13,15,17,19,24,11
2012049,04,12,13,19,20,32,2
2012048,01,05,14,22,24,30,10
2012047,06,07,11,16,32,33,11
2012046,04,12,19,20,23,33,6
2012045,08,11,20,21,27,30,9
2012044,06,09,10,14,22,25,3
2012043,02,09,11,21,26,33,3
2012042,05,06,11,19,24,28,16
2012041,08,11,15,20,24,32,2
2012040,03,08,09,22,25,31,10
2012039,01,02,05,13,22,29,8
2012038,09,10,11,15,19,33,16
2012037,05,14,19,24,28,33,9
2012036,02,11,13,18,19,26,9
2012035,09,11,12,21,24,26,5
2012034,02,03,08,23,32,33,16
2012033,02,03,15,16,17,27,4
2012032,01,02,10,17,22,24,4
2012031,04,16,22,24,27,31,3
2012030,09,10,17,18,21,31,8
2012029,04,07,15,25,26,28,3
2012028,10,15,20,21,28,30,11
2012027,04,16,22,25,30,31,12
2012026,03,07,09,15,24,25,16
2012025,03,08,09,17,25,27,6
2012024,04,12,19,21,25,28,13
2012023,05,09,15,23,24,33,2
2012022,04,08,12,24,26,27,4
2012021,01,15,16,18,22,30,3
2012020,03,08,12,18,23,29,11
2012019,07,14,18,20,22,30,16
2012018,03,05,06,22,26,32,15
2012017,06,09,14,19,25,28,10
2012016,02,05,12,17,22,25,8
2012015,01,03,06,10,21,23,15
2012014,01,02,05,16,28,30,12
2012013,06,08,24,29,30,32,13
2012012,15,17,18,20,23,27,1
2012011,04,14,15,16,20,26,5
2012010,01,03,13,19,25,26,10
2012009,04,16,24,26,27,33,11
2012008,01,12,20,23,24,29,8
2012007,10,17,19,27,28,32,4
2012006,02,22,25,29,32,33,8
2012005,07,09,18,27,31,33,6
2012004,01,05,10,11,21,23,16
2012003,03,06,08,24,29,31,9
2012002,02,03,07,09,10,32,13
2012001,01,04,05,09,15,17,6
2011153,05,08,09,10,20,25,13
2011152,04,10,11,12,21,26,13
2011151,07,11,16,19,31,33,10
2011150,08,10,12,15,22,27,13
2011149,04,05,06,07,23,31,16
2011148,05,14,22,23,25,26,14
2011147,04,08,12,17,18,30,10
2011146,11,23,26,28,32,33,10
2011145,02,04,14,15,26,30,4
2011144,01,02,09,10,16,24,3
2011143,07,08,12,14,15,30,16
2011142,12,15,16,26,29,31,2
2011141,02,04,06,19,24,29,11
2011140,04,18,20,22,27,29,6
2011139,08,20,24,27,30,31,3
2011138,01,05,15,24,28,32,7
2011137,02,11,18,23,30,33,13
2011136,02,04,06,20,22,31,7
2011135,12,13,17,20,25,26,12
2011134,01,02,06,07,30,31,10
2011133,12,14,20,21,25,31,16
2011132,02,05,12,13,25,33,7
2011131,02,07,09,17,21,25,1
2011130,07,14,18,23,25,32,15
2011129,07,10,11,21,23,26,6
2011128,09,11,14,17,19,23,12
2011127,16,19,22,23,27,29,11
2011126,03,07,13,18,23,26,16
2011125,03,10,15,24,27,32,8
2011124,09,18,19,26,31,32,16
2011123,01,04,05,14,19,28,16
2011122,10,12,18,26,27,31,3
2011121,04,14,22,25,32,33,2
2011120,04,14,17,28,30,33,7
2011119,09,12,14,19,28,32,1
2011118,05,06,11,14,20,21,10
2011117,08,10,19,26,28,30,4
2011116,01,07,11,12,17,27,5
2011115,07,08,09,12,17,33,16
2011114,01,14,15,16,30,32,9
2011113,06,10,11,25,32,33,5
2011112,03,05,16,18,23,24,15
2011111,01,03,05,20,25,27,4
2011110,12,14,21,26,28,33,12
2011109,01,03,09,15,16,33,15
2011108,02,17,22,26,29,33,10
2011107,04,09,16,17,22,29,15
2011106,02,11,12,14,24,32,14
2011105,04,06,23,25,27,28,1
2011104,09,10,16,20,25,29,9
2011103,04,05,10,13,15,16,12
2011102,01,05,13,21,27,31,11
2011101,06,10,19,23,29,31,6
2011100,07,11,21,23,31,32,5
2011099,10,12,13,21,26,27,14
2011098,03,07,20,21,22,32,5
2011097,09,17,19,20,21,26,16
2011096,01,04,07,13,14,19,15
2011095,03,07,08,10,23,24,5
2011094,09,11,12,17,18,19,5
2011093,04,07,11,13,23,30,9
2011092,05,10,17,26,31,32,4
2011091,09,15,21,23,28,30,3
2011090,02,05,14,18,21,25,16
2011089,01,02,11,24,29,30,12
2011088,03,09,17,20,21,29,4
2011087,02,03,04,05,18,28,1
2011086,06,07,09,12,17,24,9
2011085,03,06,11,21,24,31,10
2011084,09,10,12,16,18,32,15
2011083,07,16,18,24,28,29,6
2011082,07,16,17,20,25,26,4
2011081,06,14,19,23,25,32,12
2011080,02,07,09,25,31,32,9
2011079,03,14,15,16,24,29,5
2011078,03,05,13,20,22,29,9
2011077,01,07,08,15,26,29,10
2011076,06,19,21,26,32,33,13
2011075,07,09,10,12,31,32,13
2011074,02,21,26,28,29,32,1
2011073,03,04,05,12,17,21,14
2011072,01,06,10,11,18,27,12
2011071,01,02,15,22,28,30,2
2011070,01,03,05,12,21,28,12
2011069,02,13,16,18,24,30,12
2011068,03,07,10,15,19,24,10
2011067,17,19,20,24,25,27,12
2011066,04,06,14,17,30,32,12
2011065,04,16,23,25,27,29,3
2011064,03,06,07,29,30,33,2
2011063,04,06,13,15,18,19,5
2011062,04,08,09,10,29,30,3
2011061,02,03,08,13,19,21,3
2011060,10,11,13,21,27,31,1
2011059,24,26,27,29,31,33,16
2011058,07,18,22,30,32,33,6
2011057,04,06,20,21,26,33,2
2011056,13,16,19,20,23,25,10
2011055,08,13,16,17,29,32,16
2011054,08,11,16,17,22,33,8
2011053,03,06,10,12,22,30,15
2011052,04,05,08,19,27,28,8
2011051,01,07,11,14,15,16,14
2011050,04,05,19,22,28,29,15
2011049,01,11,17,18,27,31,14
2011048,10,14,18,25,26,27,15
2011047,04,13,23,25,27,33,14
2011046,09,17,18,26,29,30,8
2011045,02,16,17,20,26,32,8
2011044,03,14,16,26,27,31,9
2011043,04,13,14,17,25,31,4
2011042,05,13,15,17,19,21,15
2011041,04,10,12,13,30,32,13
2011040,05,11,14,24,26,28,13
2011039,03,07,10,16,24,29,13
2011038,02,14,15,19,23,24,12
2011037,01,03,04,06,17,25,11
2011036,02,11,20,22,24,31,5
2011035,13,14,18,20,27,31,2
2011034,13,14,17,19,24,31,8
2011033,02,08,12,13,19,29,4
2011032,03,05,07,13,14,15,15
2011031,16,17,24,28,29,32,12
2011030,02,09,19,24,25,33,10
2011029,01,04,09,10,20,31,7
2011028,01,04,05,14,16,17,1
2011027,13,18,21,22,25,26,1
2011026,07,08,17,19,21,26,12
2011025,08,25,26,31,32,33,9
2011024,05,07,10,19,26,31,14
2011023,02,03,06,21,22,25,5
2011022,02,07,14,16,17,21,5
2011021,01,02,14,18,25,31,8
2011020,12,16,17,19,24,30,5
2011019,02,04,12,19,32,33,16
2011018,13,15,18,28,30,33,1
2011017,02,06,15,23,26,33,8
2011016,03,04,16,17,22,29,13
2011015,03,06,13,26,27,29,7
2011014,05,07,10,11,23,26,16
2011013,01,03,13,16,21,22,8
2011012,07,08,11,13,15,26,13
2011011,01,12,18,19,21,24,10
2011010,01,04,05,09,15,19,13
2011009,17,18,23,24,25,26,4
2011008,10,12,13,17,24,31,15
2011007,01,09,17,24,26,31,5
2011006,01,03,05,13,16,18,5
2011005,06,09,12,14,20,22,13
2011004,04,06,08,10,13,26,5
2011003,13,14,21,22,23,27,4
2011002,06,08,12,17,28,33,5
2011001,03,09,20,24,26,32,10
2010153,03,06,12,19,30,31,13
2010152,04,09,17,21,25,31,1
2010151,02,13,14,17,19,26,14
2010150,02,17,18,23,29,30,6
2010149,02,07,08,16,25,30,9
2010148,01,03,07,18,23,27,12
2010147,02,08,15,18,24,30,3
2010146,01,17,18,22,25,32,1
2010145,03,21,24,27,28,31,8
2010144,02,03,08,15,19,21,11
2010143,09,16,18,26,30,31,14
2010142,02,16,18,23,26,27,10
2010141,02,03,07,18,23,27,6
2010140,01,12,13,18,26,29,15
2010139,11,13,18,20,26,31,9
2010138,01,21,23,24,26,30,5
2010137,07,09,10,13,19,33,6
2010136,04,10,23,24,26,33,10
2010135,04,10,13,25,26,30,10
2010134,09,15,16,22,27,28,6
2010133,03,09,17,21,26,32,1
2010132,02,10,12,18,24,33,15
2010131,05,06,15,16,19,26,6
2010130,01,02,07,15,21,31,16
2010129,04,08,14,25,28,32,16
2010128,04,11,19,20,24,28,12
2010127,01,04,08,17,25,33,1
2010126,03,13,18,20,27,28,5
2010125,06,07,13,23,28,29,9
2010124,02,06,08,11,12,25,2
2010123,06,12,15,18,29,32,10
2010122,02,09,12,16,25,27,6
2010121,08,11,13,18,25,30,15
2010120,01,02,05,06,10,29,16
2010119,07,17,25,27,30,31,9
2010118,05,08,11,13,15,25,5
2010117,01,08,20,22,24,28,1
2010116,05,09,10,20,22,26,7
2010115,01,22,24,25,29,33,15
2010114,01,08,11,15,17,25,1
2010113,05,10,15,18,20,28,10
2010112,01,08,18,24,29,30,16
2010111,04,07,08,13,17,18,10
2010110,01,03,12,24,26,27,1
2010109,04,15,18,25,29,32,15
2010108,02,04,08,20,23,24,7
2010107,08,12,15,17,22,33,16
2010106,02,06,08,15,26,29,16
2010105,01,08,09,19,21,31,11
2010104,07,17,23,24,27,32,2
2010103,06,09,14,17,20,33,9
2010102,04,11,16,20,22,29,10
2010101,04,09,18,21,25,26,6
2010100,01,06,12,22,23,26,8
2010099,03,04,17,24,27,30,6
2010098,01,03,08,16,29,33,7
2010097,10,16,18,21,24,26,1
2010096,07,12,21,23,24,28,3
2010095,09,11,16,17,25,27,14
2010094,03,05,07,27,31,32,10
2010093,09,10,19,28,32,33,6
2010092,03,13,19,27,28,30,2
2010091,06,13,16,20,22,24,16
2010090,01,06,10,15,25,31,14
2010089,07,08,09,16,23,26,1
2010088,05,06,15,23,27,30,12
2010087,01,08,16,17,25,30,10
2010086,05,21,28,29,30,31,8
2010085,01,08,12,13,24,27,8
2010084,02,10,14,18,20,30,3
2010083,02,20,21,22,23,31,12
2010082,01,08,13,14,27,31,2
2010081,02,03,09,24,26,27,5
2010080,08,10,13,14,16,23,16
2010079,08,11,12,14,18,22,2
2010078,01,03,09,11,17,23,12
2010077,02,08,14,20,21,24,9
2010076,01,12,14,29,31,32,15
2010075,05,09,12,13,15,22,14
2010074,02,10,17,18,19,29,15
2010073,01,16,20,23,27,31,2
2010072,06,08,22,23,30,31,1
2010071,05,13,14,17,20,26,1
2010070,08,13,23,27,31,33,7
2010069,12,14,20,22,24,32,11
2010068,03,13,18,20,23,28,13
2010067,01,07,10,14,21,25,1
2010066,01,03,21,22,31,32,7
2010065,02,07,08,17,30,32,12
2010064,08,14,25,26,30,31,11
2010063,02,06,10,17,23,24,3
2010062,11,13,15,20,31,33,3
2010061,02,04,16,19,22,26,12
2010060,01,08,15,18,22,27,9
2010059,01,09,11,12,18,30,10
2010058,01,04,11,17,19,29,12
2010057,05,11,12,19,25,32,5
2010056,01,02,03,08,13,32,7
2010055,02,03,13,19,20,23,8
2010054,01,06,08,12,14,25,6
2010053,03,22,24,27,28,30,14
2010052,01,02,19,23,27,29,10
2010051,04,17,23,27,28,32,3
2010050,07,21,22,26,28,30,11
2010049,01,06,10,26,27,28,2
2010048,01,06,08,10,23,33,2
2010047,03,10,13,20,21,32,15
2010046,11,12,21,23,27,32,5
2010045,02,03,04,13,20,29,1
2010044,03,09,21,23,27,31,5
2010043,04,10,19,22,28,33,4
2010042,03,06,11,20,31,32,10
2010041,03,05,13,19,25,29,12
2010040,12,19,24,25,30,32,11
2010039,08,17,21,23,25,32,12
2010038,01,06,07,11,13,16,1
2010037,03,16,19,21,24,26,6
2010036,06,13,14,28,29,30,8
2010035,09,10,11,18,19,21,10
2010034,06,11,13,22,25,32,12
2010033,08,10,11,12,25,29,9
2010032,08,18,21,28,29,33,8
2010031,05,07,13,24,25,28,4
2010030,03,06,10,16,25,31,5
2010029,01,05,14,16,17,22,3
2010028,01,03,06,12,16,32,12
2010027,03,04,15,25,26,30,13
2010026,02,04,05,08,19,22,12
2010025,04,05,07,10,13,25,11
2010024,07,16,26,27,29,31,14
2010023,02,09,11,22,24,27,11
2010022,01,02,18,29,31,32,2
2010021,02,09,16,17,19,25,4
2010020,05,06,14,22,24,26,9
2010019,02,10,22,24,26,27,6
2010018,11,28,29,30,32,33,2
2010017,01,03,06,11,12,23,11
2010016,02,08,10,12,30,33,16
2010015,01,04,16,21,23,28,6
2010014,01,03,07,14,26,28,2
2010013,01,02,03,16,18,23,12
2010012,02,08,13,14,25,33,10
2010011,07,08,14,22,24,30,7
2010010,07,08,12,15,22,26,8
2010009,01,09,13,21,24,32,6
2010008,05,07,13,15,18,30,14
2010007,14,22,27,28,30,33,14
2010006,03,05,07,13,14,18,5
2010005,03,05,06,08,17,18,14
2010004,01,12,13,16,23,28,7
2010003,14,22,26,27,28,31,4
2010002,03,06,07,23,30,33,13
2010001,07,17,18,27,29,32,13
2009154,01,07,12,14,18,25,16
2009153,06,07,08,20,21,25,10
